Id,Prediction
15473850,1
163454139,0
2197626044,1
589339837,0
2873597118,1
736173247,0
983080128,1
258022594,1
191929540,0
30076790,1
16456902,0
568696008,1
2979994826,0
603997178,0
2401993933,0
2790169808,0
1582144723,0
2152013016,0
2898468057,0
156277980,1
564993246,0
392371425,0
1604426978,0
27761892,0
19242216,0
2379783403,0
606379244,0
2760604067,0
796620128,0
215457011,1
408132853,0
290626806,0
16456233,0
601562363,0
552639018,1
25767808,0
335617284,0
378608902,0
266378503,0
398433544,1
109255945,1
2742263050,0
2284166413,0
15211790,1
172563727,0
555320536,0
2969704962,0
2646121748,0
1327405614,0
45794521,1
2626428184,1
587034500,0
2449218846,0
357899551,0
22289697,1
2869894437,0
92035633,0
54402345,0
360389930,0
626281632,0
1885116978,0
2887581058,0
2649267505,0
2957122866,0
1959811855,0
773889337,1
162143551,0
1958812992,1
474815809,0
431889730,1
866818614,0
2565086534,0
239224033,0
53550408,0
1285451,1
144940364,0
549035341,1
434380110,1
2735484196,0
2941820240,0
409247057,0
272170644,1
449256788,0
49225045,1
14097750,1
248552792,1
151657818,1
379531151,0
2312576348,0
732011869,0
521575774,0
2633702751,0
227515744,0
375992208,0
1674780002,1
2846465379,1
43982180,0
103325029,0
2543000935,0
2531859818,1
1008213355,1
136402466,0
26123629,1
1434885486,1
288348733,0
106470768,1
933663079,0
19132307,1
407902782,0
1228840310,1
2988383608,0
341172620,0
592027003,0
1660984700,1
2827289834,0
453750677,1
2163022400,0
539925890,1
40344963,0
850009477,1
308795969,1
106153196,1
49543014,0
1478532492,0
72490381,0
479108494,0
47259023,1
2912820625,0
1747525010,0
118037907,1
309927318,0
862424006,0
701760751,1
405268875,0
2806488478,0
18443829,0
174547239,0
2374802850,0
364540263,0
174562724,1
424943013,1
193863078,1
415047079,1
266182056,1
496246185,0
2241109418,0
2365758892,1
2986548653,0
422780335,0
1234738608,0
2772401372,0
977313205,1
365796790,0
2988300873,0
1447959992,1
342531514,1
27058591,0
625819744,0
25380085,1
1305189824,0
629583776,0
25012299,0
221420999,0
144416200,0
761290,1
929930700,1
416572254,0
2490419536,0
2857665784,0
356654546,1
1708060579,0
45293015,1
2910658008,0
366288346,1
425631195,1
1433339130,0
6462942,1
112827871,0
404486537,0
2711461345,1
831964411,0
393125348,0
956571109,1
462265830,1
502891194,0
277880296,1
58017020,1
920198634,0
2966941607,0
2488933868,1
155491821,1
2990906862,0
323423211,0
281751464,1
622556632,0
348847633,0
2445516278,1
426961635,0
2432474616,0
1558945273,0
26025466,1
714087931,1
249437695,1
2322210304,1
608476674,1
147955203,1
353607173,1
2326044167,0
152772106,0
2319261195,0
1578573324,1
459326722,0
2241502734,1
498479021,1
241737233,0
25019651,0
174497300,1
139206165,1
1581751831,0
634887704,0
286006809,1
503848474,1
179609115,0
157621789,1
376446494,0
52600353,1
189046306,0
14424667,1
452391514,0
15310375,1
26418730,0
955707314,0
1074332936,1
226467379,0
2275647029,1
513404852,0
193207866,1
212049467,1
1689787964,0
298255626,0
386833983,0
2548964928,0
17047105,1
1379409475,0
51071692,0
415407685,1
24190534,1
370253383,0
2476416584,1
2346327626,1
944643661,1
257695315,0
704650838,1
433659481,1
559029850,1
2988383835,0
2965806684,0
338046906,0
235216483,1
1596322350,0
715159340,0
27958887,1
456302184,1
16227947,1
1550458476,0
548695997,0
22617713,1
945135223,0
234659449,1
2984515123,0
550641276,0
1924800127,0
1160945282,1
447759638,0
2401541766,1
447684231,0
2217896714,0
2431950475,0
31596172,0
317981976,0
397680274,0
24583828,0
1181850222,0
233414294,0
2990738234,0
2410028701,0
308158110,1
180694981,1
114204321,1
2651587867,0
578559652,1
30678696,1
21110442,1
1507662450,1
15670958,1
729587376,1
758554291,0
18206858,0
155819703,1
2510692025,1
262020795,1
2352421493,1
1622646464,1
228967712,1
2583109314,0
2233835203,0
173842116,1
26156744,0
180285388,0
981670519,0
1323081420,0
219520718,0
2836766415,0
1880504022,0
2802884305,0
2341641938,0
257007315,0
2741878109,0
185212631,1
127894187,0
21896924,1
14719610,1
80027358,1
559226594,0
320577251,0
1099374308,0
357768933,0
139898833,0
1229627112,0
1128782460,0
975904490,0
875087143,0
35692268,1
156278509,0
235766194,0
316382962,1
415964915,1
1313087220,0
15867637,0
1067753208,1
2699310974,0
2426576634,1
2842631932,0
2876055296,0
287874817,0
280239874,0
2830671619,0
398831574,0
1708498694,1
315924232,1
2479103754,1
418492375,0
2868649742,0
2313307437,0
391061264,0
176599000,0
24118574,0
804790038,1
71671576,1
399710852,0
1245060890,1
488588591,0
577571420,0
910984496,1
2313641700,0
10821412,1
109213825,0
58859304,0
455515945,0
625957511,0
736108332,0
25632557,0
63807279,0
318218032,0
190291761,1
91135794,1
1977491251,1
586817335,0
412589880,1
1317179756,1
34742074,1
341188411,1
178626368,0
721309259,0
247439171,0
404365124,1
510871731,0
703962951,1
845946696,0
71769930,1
520815927,0
311795533,1
9379662,1
2987466575,0
2633965392,1
288366417,1
266280786,0
2959667171,0
120463188,1
104580409,1
756129624,1
278142809,1
2959286107,1
25718203,0
1279847833,0
40476513,1
274734947,1
2902368101,0
2973507430,0
85860199,1
296820584,0
1373183850,0
330702700,1
399744877,1
107913070,1
2911149935,0
329064304,0
1083895784,0
2165897711,0
477470579,1
34676596,1
2706481015,0
110075768,0
2287051455,0
880859797,0
97853312,0
20029316,0
2362122118,1
2960278849,0
399744906,0
735027085,0
2879299472,0
5906322,1
344334227,1
25370518,1
1120921,0
349764543,0
78628164,0
989798298,0
1638047646,0
2229126469,0
359178145,0
349872034,1
2284036003,1
318053236,0
15179685,1
977837990,1
2987618289,0
69678745,0
327458732,0
16588717,1
377528241,0
2174361522,0
132882356,0
2476841630,0
249012150,1
460595128,0
2330959802,0
2880816458,0
1478369215,1
956768192,0
423370690,1
1218486211,1
59219908,0
2227118021,0
223190982,1
2808356807,1
2833286476,0
96202743,0
52830156,0
189341645,0
21962703,1
769728464,0
338075604,0
86876119,1
2563809240,0
350035929,0
1377509340,0
711303133,0
1262952414,0
2826313695,1
2828189780,0
21766113,0
2365416313,0
554087034,0
327557094,0
1891246058,0
223682539,1
575938544,0
91019944,0
1141415922,1
635389267,0
2998509556,1
2753470454,1
21316948,1
317890554,0
2988843003,0
35823613,1
21087573,0
339091457,0
53616642,0
1425612804,1
733945861,0
519020550,0
17248257,0
536943276,0
2907840522,0
2989638999,0
2806030348,0
73773058,1
49061902,1
2466306733,0
174628880,0
15474705,1
2347429891,0
1281237012,1
2980511540,0
2263813663,0
213117617,0
65510632,0
2485690398,0
22519842,0
259884379,1
19111973,0
292036648,1
137338921,1
1225629738,1
228028423,0
2414780461,0
2329911342,1
623878191,0
373432368,0
324116529,0
2566332466,0
760093363,1
597467189,0
2391806495,0
2519081017,1
472129597,1
127672384,0
2494725734,0
2609994422,0
1932664904,1
325623883,1
1929617485,0
556671057,0
2740101202,0
2730860627,0
590557198,0
902373462,1
542744664,1
436782436,1
21078106,0
2476060687,0
2922127452,0
253892059,1
333488224,1
1356374113,0
551493730,1
600660667,0
346660964,0
2609422437,1
85794919,0
262971496,0
310681706,0
2987106412,0
824746093,1
2700648559,1
33661040,1
14131313,1
1621747861,0
608182396,0
257499261,1
256840802,0
1402052736,0
24912002,1
61350019,0
14459013,1
37853889,0
1532371080,0
162504841,0
245473418,1
196767767,1
2705137805,0
781131919,1
2846158872,0
2353537172,0
61612185,0
449192090,1
86984047,0
2336648782,0
28405667,0
186720414,1
2863308959,0
2713252198,0
381624481,1
344334498,0
622993572,0
2980201841,0
320970921,0
221257899,0
848666796,0
38084781,1
151232686,1
28761376,1
18784432,0
177447091,0
20586677,1
15573174,1
20961993,0
280731832,0
2314379450,1
2244030495,0
50192149,0
16064701,1
208576702,0
29892799,0
605135040,0
17014977,0
466657474,0
2987499717,0
377495750,0
479666377,1
21405898,1
135504077,0
2718408910,0
20291791,1
1151377616,1
216670419,0
203768581,0
489234648,1
1077063716,0
427991259,0
228565213,1
62431455,0
393814240,0
344793316,0
1194749990,0
2162434278,0
983292625,0
246635218,0
179806447,0
411856015,0
627277708,0
2604146931,0
2392236276,0
2199665351,0
2331287799,0
45031675,1
2988777724,0
383951101,1
864887040,0
473440513,1
117907714,1
1729677980,0
19374341,1
580427288,0
2188985729,0
1173233929,0
2916810292,0
160637196,0
276242701,0
1026990350,0
236133080,1
1905926419,0
2473926933,1
760652054,0
602970841,0
102834460,1
67084575,0
2414616866,1
357419578,1
2332986954,0
949978502,0
64139313,1
17408296,1
286957865,1
66330923,0
307044653,1
180461870,0
2988515631,0
182886706,1
2988913251,0
1617436981,0
766910774,0
2245789065,0
17408312,0
2875302202,0
2988841695,0
81895740,0
2806391104,0
49644939,1
153198916,1
2431317415,0
14360903,1
2654871886,0
899686735,0
150774097,1
492675412,0
102146390,0
2502504505,0
625236708,0
473702748,1
351707485,1
1625039198,1
883204447,1
118923616,1
858005857,1
412524898,0
1406598924,0
390013289,1
594256234,0
188260716,0
1976114317,0
1650073970,1
2379555187,0
48472436,0
19669365,1
8266102,1
167289209,1
276111738,0
2571563071,1
752066942,1
347808127,1
26780032,1
342598018,1
2302941931,0
1158586760,1
379330955,1
1123099020,0
1017094542,1
55565037,0
2216305040,0
159818129,1
20062612,1
1442259349,0
563650967,1
19898777,1
372908442,1
212705691,1
1537092678,0
441206170,1
1692901790,0
26026399,1
217883041,1
466756002,0
970334628,0
55386535,1
209199532,0
442376621,1
104702382,1
2364318127,1
337715633,1
1970545075,0
260612532,1
263342348,0
517808570,1
2987608264,0
43888714,1
67969470,0
367010240,0
1578738114,0
180187211,0
2586780102,0
274678099,0
187736524,1
237052365,1
368750669,0
2979570128,0
170136927,0
507544995,0
347513301,1
2991509227,0
1533092312,0
2408554969,0
383055800,0
468066782,0
38274469,0
11346402,0
153166309,1
314122726,1
133886033,1
29827561,1
590782954,0
403579371,1
436412909,1
1167106543,0
429466096,1
373727729,0
289710578,0
28287477,1
15278583,1
363799033,1
611230202,0
105685503,1
139829762,0
433889798,0
2184528895,0
411771401,1
2525733386,0
2986844685,0
28100839,0
1511236111,0
1323377173,1
2218172954,0
820814364,1
232108122,0
428450334,1
355277573,0
2933826080,0
2545426977,1
16851490,1
250163291,0
512172580,0
12966662,1
67248678,0
291,0
553919019,1
792306224,1
496542257,0
1452876338,1
1705288243,0
2217943604,1
18946674,1
45064759,1
2889065016,0
73975220,0
73769530,1
15513979,0
2578861139,0
368878143,0
2917014335,0
238428738,0
1061669084,0
300982855,1
596994098,0
2764850615,1
397451854,0
935899662,0
1573954128,1
2788696657,1
247831310,0
191636054,1
548315735,0
71606873,1
15868506,1
2330549007,1
1425908316,0
30548574,1
2683609695,0
2889097825,0
868917858,0
2419368548,1
241377893,1
55091814,1
400874257,0
34808424,1
590258794,0
212640364,1
176954130,0
2468251069,1
215491184,1
1659150961,1
256713331,0
2391515764,1
487596663,0
188490360,1
257729145,0
46211709,1
25567870,0
2366872341,0
2982763653,0
29631105,1
1725309570,1
2989531779,0
576232214,0
170173062,0
2560107146,0
123380363,1
16753292,1
561521294,0
232484973,0
83874372,0
18686609,1
2354193042,0
414294676,1
2813928085,1
815768214,0
2471471013,0
34415259,1
598055706,0
25109150,0
128599493,1
1559834736,0
411853888,0
462070442,1
1973265067,1
457745068,0
2440897197,1
408560302,1
2990910049,0
2724405937,0
390898354,1
288694963,1
779002549,1
379495096,0
2505155258,1
2859246267,0
53715644,1
419668671,1
198648512,0
348136129,1
541696707,1
442114758,0
341287628,0
21158690,1
1664066256,0
19473105,1
17900243,1
19636948,1
536027862,1
315830393,0
1360960292,1
761471706,0
226337499,1
516545638,0
287810270,0
374088415,1
1398186720,1
396927713,1
141976981,0
157623011,1
21898461,0
2431327014,0
318251750,1
33694394,0
32154349,1
27927278,1
61580015,0
185148145,1
2988352245,0
434051881,0
2575737595,1
55026428,0
2615059197,0
328016638,0
2458224085,0
331608192,0
236823300,1
523674374,0
1573298952,0
1543447308,0
46965517,1
1273504526,0
264133421,0
2755726768,0
710812440,1
1262199577,1
1832187728,0
595338017,0
16884514,1
31335205,1
262132297,0
85697321,0
1018110763,1
473280151,1
2408260398,0
27140911,1
60138289,1
2283709238,1
16458552,1
324608826,1
17303007,0
243278652,1
255730493,0
1512237840,0
2310185791,1
2751217123,0
40633824,1
2379260738,0
264610627,0
2890132172,0
145335111,0
630858568,1
21246092,0
2988057419,0
2305368908,0
783590222,1
16216205,0
24126288,1
1389239096,0
181674838,1
356459351,0
348737148,0
202879119,0
199402333,1
2917336549,0
424552466,0
1461035875,1
284140391,1
2335548264,0
180396905,1
2425267050,0
1499636593,1
2983129235,0
302261109,1
1281106807,0
71082872,1
768418681,1
452535163,1
1134830460,1
240722815,0
1138631552,0
419879744,0
184099714,0
21612011,0
422294919,0
2506075819,0
289121159,0
1080402824,1
2735219596,0
174957453,0
960930702,1
383001488,0
602121105,0
492675987,1
710058900,1
1189946262,0
1449862039,1
2496406424,1
2422645658,0
526984092,0
1671832477,0
490415008,0
93439472,1
31466402,1
197062811,1
1496362992,0
2987165169,0
264315816,1
709501866,0
2987727687,0
467936172,0
276800429,0
2171151278,1
369586333,1
1144267698,0
35169207,0
189768634,0
54764475,1
601039804,0
507126717,1
508003829,0
212411328,0
99001281,1
2540413890,0
436216772,1
337544694,0
364078556,0
2331354055,0
2601001928,0
2436196376,0
33268682,0
37561295,1
272278483,1
477307860,1
1140270038,0
371201665,0
1357456345,0
228533211,1
451191774,0
97160634,0
1024107492,1
2361271273,1
180659178,1
746202092,0
566633453,0
2964988911,0
53060592,0
203747496,1
300995315,0
1716691956,0
1857463285,1
424649718,1
2328306679,1
1598970708,0
17310714,1
24817834,0
11346942,1
2276811024,0
26289154,1
2301830148,0
126120555,0
1511531526,1
238658567,1
1486243855,0
900342793,1
727524362,0
149922828,1
1010672653,1
2452119289,0
2988597333,0
21044056,1
17867794,1
428614676,0
2823022876,0
1105077270,1
940476960,0
1554981914,0
1642341404,1
589538333,1
1882465310,1
10757152,1
259892258,0
492446756,1
329489721,0
2988596722,0
489727015,1
796533800,0
399156268,0
122990770,0
1029415982,0
2819014909,0
941368369,0
35071026,0
348234803,0
34761712,0
1917166645,0
1581818935,0
164845245,0
1120118756,0
137569342,0
2586420288,0
499456864,1
14796299,1
18883652,0
561357894,1
367336289,0
101295176,0
2916820042,0
2988922575,0
1417126988,1
240854093,1
2385290319,0
2418549840,0
2322113618,1
60236883,0
875635796,1
104539221,0
814130263,1
1107469400,0
2789088100,0
1077060698,1
25371739,0
958720939,0
1225892959,1
163783776,0
542024801,1
2991400034,0
2952170320,0
21144677,1
2988287079,0
2987074667,0
253699180,1
291382381,0
574792816,0
75146353,0
390276213,1
1975460983,0
167224440,1
1493345402,0
2791122044,0
546514045,0
386212991,0
341685511,0
556409985,0
248259715,0
49489028,1
1236051078,1
27600008,1
1480303754,1
310682763,1
1557210253,0
38642830,1
22682477,0
786179216,0
1371612307,1
548611223,0
321856665,1
2379424922,0
611230875,0
79778828,0
2156078237,0
2588517534,0
1220813983,1
1375558512,0
377791650,0
81437862,1
1107535016,1
2782733486,1
197207215,0
2746754225,0
2842633394,0
1671079092,0
191669429,0
2985239734,0
28330414,0
235264884,1
2489296058,0
66299067,0
17769662,0
48720528,0
92456480,1
2300814530,0
201696451,0
268575940,0
372057285,0
277488838,0
470656200,0
383919306,1
2988549323,0
302851278,1
29435088,1
2379064530,0
2575787450,0
2499912918,0
366978265,0
1247454428,0
211625181,1
186254885,0
2666702048,0
80651490,1
276997348,1
1354933477,0
580363495,0
24814824,1
123968380,0
457090282,1
1326188071,0
35776624,0
1421518063,1
17172008,0
233926867,1
1135355125,1
2480895738,0
1061914153,1
64726265,0
2287855828,0
2777566844,0
386237995,0
1511314716,0
2434674902,0
1161897223,1
63776008,0
2296587529,1
103997014,1
1425873794,0
320349454,1
91260461,0
55452944,1
19014930,1
968992020,1
1571890453,0
237778455,0
307425497,1
110437656,1
398525755,0
42889784,0
2203821339,0
1220322588,0
299017502,1
168764705,1
895821092,1
469902629,0
558179623,1
1099212074,0
402826539,1
762791474,1
469771566,0
221816111,0
1930828680,0
902178102,0
2232919352,0
34954669,0
2533074234,0
324904251,0
316155198,1
2579014975,0
416261440,0
1691788609,1
545006916,1
621585733,0
16426311,0
407512392,0
80291145,1
2842109261,0
15508815,1
519480656,0
514860369,0
897754452,1
608656270,0
412886358,1
858793304,0
2799315001,0
2415437147,0
1368112669,0
177710429,0
2179867999,1
2778047844,1
635086186,1
113681771,1
17638764,1
1674061165,1
362882414,0
55453040,0
105031025,0
120497522,0
2980505485,0
177931838,0
7218552,1
474588537,1
32370924,0
710009569,0
19211644,1
82617725,1
2325521790,0
603661695,1
737289600,1
2329191812,0
15148421,1
613238337,1
2537104776,1
61121929,1
197600651,1
1087382924,0
726468162,0
23373199,0
244917649,1
1452647826,0
103982483,1
948905364,1
2641765781,0
347022742,1
703899035,1
295347613,1
1028040097,1
498378149,0
3253671,1
1677108648,1
306764700,1
2288756142,0
21142429,0
2857998412,0
381265330,0
620144051,1
234956213,1
2802853302,0
1148396983,1
245081528,1
2988841887,0
1078011324,0
288818762,1
15246783,1
285270622,0
247866818,1
37397956,1
2523932101,1
994223558,0
437855688,1
25609804,1
2247534029,0
506471888,0
278013393,0
431826389,1
111322583,1
80410062,0
1385833946,1
1097268498,0
148893946,0
2985305567,0
2787321314,0
166405604,0
141535127,0
268871143,0
18753000,1
2345936361,1
458171883,1
408790508,1
475241384,0
2466391538,1
2692810323,0
521810174,0
2988136407,0
1053727657,0
122070521,0
1278669055,0
396862973,1
930063870,1
2988484096,0
321136130,0
227067478,1
1115402497,1
166209032,1
225926060,1
438958679,0
56104517,0
40117775,0
2290329104,1
287827344,0
305374740,0
1033279772,0
1249551896,1
58828313,0
1098720794,0
110077891,0
47526149,1
338208288,0
887137825,1
27108898,1
1015096867,0
2767103524,1
403154473,0
1223042604,0
114337325,1
34580014,1
2990810671,0
2209195568,1
387554227,1
546252341,1
604827913,1
177186361,1
44049978,0
323831391,0
26191420,1
472372102,0
803776063,1
412001858,0
189339763,0
2160207428,0
168207942,1
1484990024,1
37791308,1
2941357731,0
64562766,0
47837453,0
308618832,0
1344887736,1
2240161362,0
293774932,1
15410773,1
500532836,1
196716122,1
492545627,1
347252317,1
1897463294,0
374122079,1
894150242,0
385394275,1
545105508,1
1057760869,1
433563241,1
26560782,0
810788461,1
48047726,0
2937300591,0
2706613873,1
1557341815,1
2971633557,0
220797887,0
305386343,0
182868928,0
96151170,1
2921952826,0
1548101256,1
2981373578,0
587048587,1
74000015,1
87776195,0
39659156,0
52930198,1
2505568537,0
233761161,0
1392223903,1
1653974688,1
43067041,0
818783906,0
1345754725,0
459548324,1
467445413,0
266938022,0
136685227,1
324183724,0
1577682546,0
35457198,0
628598448,0
21407410,1
23340723,1
1553966774,1
50476007,0
49718968,1
2375722682,0
95626942,0
712877760,0
824059585,1
240428738,1
1013655235,0
483239620,1
2572658087,0
1161916705,1
554804936,1
144320202,1
790988407,1
249505484,0
21997261,1
12494542,1
109485005,0
92612304,0
43984593,1
2806294226,1
967780051,1
19572436,1
72197845,1
2361951865,0
2978515052,0
18919716,1
975415002,0
132720347,1
176563934,1
292103905,1
531900130,0
2490050275,0
363180326,0
2293442280,0
922265323,0
418043758,0
134620912,0
1243920956,0
272443122,0
1222846195,1
110309544,0
294430454,1
130728626,0
359212794,0
2939332347,0
1120839420,0
628958975,0
1147250436,1
1027759753,0
515141932,1
2977310475,0
29992225,0
1695749820,0
2317972885,0
2477139730,1
324118291,0
252847892,0
870262549,1
604317462,0
945792794,0
364586779,0
547261682,0
2988447389,0
502376226,0
428648227,1
2503001734,0
15988728,1
2923439912,0
1219962668,0
50865965,0
48421853,0
2950244144,0
1007494962,0
181118773,1
807536972,0
2988819999,0
2958829370,0
2419566396,1
70919997,0
284733749,0
1526343488,0
2970965518,0
883861315,0
1138714590,1
128779916,0
1033054027,0
2988222285,0
596682575,1
254209025,0
2377721682,1
345477534,0
52832085,1
1260824406,0
2990321977,0
174237529,1
939730778,0
2926828517,0
2181670752,1
109484327,0
511321954,0
289974115,1
1942379437,0
976848529,0
2889557866,0
53389163,1
54110060,0
31467373,0
59025263,0
357607281,0
15804274,1
2988590739,0
1000548212,0
152154430,1
397158264,1
82913145,0
578856826,1
60467068,1
37988221,1
217601413,0
118556309,0
286402432,0
318842753,0
17934210,0
2988528136,0
24192904,0
17985858,0
383985550,0
1619011471,1
490907536,0
615786385,0
198453138,1
849323923,0
1226680212,1
158161902,0
55191446,1
78358423,1
69150617,0
1099376538,1
1873615855,0
574859165,0
1558488990,1
190293919,1
2208147360,1
202873840,0
194095013,1
1000843176,0
1496319644,0
1805339629,0
527804333,0
432318384,0
2400399208,0
2510137267,0
66461071,0
49424310,1
2892146615,0
1152386719,0
601630653,0
152872894,0
56011338,0
1378330560,0
2921088672,0
21754187,1
586033092,1
2987361953,0
635853815,0
2988287950,0
278636495,1
950562307,0
913644536,1
584198098,0
94414805,1
99452481,0
804956119,1
408004568,0
470755289,1
826366970,0
16631461,0
821045216,0
23734241,1
103458788,0
120465381,1
2990516198,0
2987501543,0
2207426536,0
222654802,0
1454942190,0
2810693288,0
908953154,0
88352757,0
2580514473,0
269068280,1
553658361,1
1497147386,0
452438011,1
1033775101,0
343421269,0
1592567808,0
2371233793,1
1925130242,0
1416603655,0
993863689,0
116008970,0
20064269,0
417015822,1
776972305,1
1043376146,1
266905621,0
2207894406,1
2575818011,1
45426714,0
2986911772,0
17901597,0
982198302,1
820455457,0
810199074,1
1288448035,1
902473765,1
2325948456,0
416393258,0
147823623,0
1160521772,1
2987403309,0
52285446,0
445767349,0
2895953393,0
169912372,1
2501802553,0
374769332,0
73214010,0
28158011,1
16197692,1
251701312,0
963225666,1
1005225654,1
86419526,1
128460871,0
232867511,1
2448140366,0
885565519,0
15706192,0
2895685713,0
2319034452,0
1849817161,0
134326359,0
1565370456,1
954083419,1
367929436,0
563316410,0
2750289712,0
1398155360,1
2806098020,0
39283551,0
2314348646,0
2629189550,0
2451850940,0
478423147,0
262514796,1
1382145042,0
700218884,0
735225968,1
2413734001,0
1602398322,0
935995507,1
2374019188,0
1529891527,0
39143103,0
263067441,0
1671702654,0
391755553,0
968927360,0
258975873,1
2217488747,0
2808457348,0
480716933,1
28518535,1
599402632,0
1537845385,1
2991085502,0
527968396,0
2957003129,0
2975475841,0
1042491540,0
41509116,0
898541719,1
373041304,1
391022276,0
1604298906,1
2988550300,0
973449373,0
1604626592,0
20424865,1
123101641,0
492021924,1
2987206821,0
1556359334,1
2991335593,0
286107819,0
2610505902,0
259532975,1
721365169,0
44955997,0
908789491,0
156346555,0
65120446,0
526741877,1
1689487051,1
448295286,0
234170569,0
17574090,1
155682509,1
1246867832,0
746072274,0
375954467,0
22718676,1
749711737,0
554805466,1
17901788,0
407644381,1
2718869729,0
303180002,1
266891643,1
123575334,1
48441576,0
43952361,1
13641962,1
207694059,1
796895468,1
1326131437,1
1669114094,0
25307376,1
2787617009,0
22751480,1
177416442,0
42543357,0
288565502,0
25864448,1
2614012161,0
1896191286,0
836315396,1
2890180869,0
107260166,1
1324002403,0
24488201,1
414963274,0
2987427543,0
439331085,0
204286223,1
15083792,1
83503377,1
2846337298,0
76622099,1
229965833,0
344303893,0
322906390,1
2961287447,0
1292087684,0
101951772,1
352233757,1
632301855,1
50473248,0
296462625,0
1487743266,1
293906723,1
399550757,1
2441816358,1
2218651123,0
2897774300,1
333850922,0
372484396,1
29075757,0
546517944,0
1085810996,1
302215561,0
2460035384,0
2988142986,0
107882814,0
82192703,0
27896128,0
1194641120,0
30746946,1
2980489540,0
1517345846,1
1022110022,1
774121800,0
597174601,0
331098443,1
69708108,1
22726370,0
408136014,1
860740664,0
437332311,1
802171224,1
611789145,0
711108954,0
1873676911,0
2289969500,0
299313503,0
1586848027,0
249702753,0
469073838,0
2900297446,1
1880107369,0
1646012778,1
2947393901,0
446474606,0
28630515,0
189269736,0
191670643,1
287549812,1
2042231,1
2590372244,0
2219908159,1
601532797,1
705731648,0
312945026,1
126921091,0
40947192,0
1222748550,1
972308544,0
2178877164,1
66791818,1
2988288395,0
231483790,1
2986276061,0
1301195156,1
56338837,1
48277910,0
861645211,1
40282525,1
1892624798,0
16079941,1
19999137,1
316352930,0
157198755,1
2222021702,1
2976721318,0
2361895335,0
16227399,0
414427564,1
20326829,1
1673911033,0
241379759,0
2391746994,1
1696541107,1
24914356,1
2955622945,0
286301257,0
106688548,0
856533433,1
346925498,1
400927164,1
183524426,0
16412961,0
1297303285,0
25110977,0
624699842,0
2890377667,1
257607414,0
571386311,1
24390088,1
822553033,0
39208695,0
557296076,1
1674291661,1
637086158,0
168929743,1
442444240,1
264701688,1
1601546708,0
570337749,0
27699670,1
505293272,1
745187802,1
516073947,0
1575283392,1
73450826,0
334770597,1
415255002,0
171099899,0
1692215780,0
1164196933,0
2988607228,0
150055402,1
1335536107,1
15233225,0
493005293,1
2941266414,1
150874607,1
60502440,1
381331955,0
859384310,1
2985161129,0
637315579,1
167225852,0
322906622,1
19507713,1
59584939,0
15478742,0
924690949,0
105622025,1
14559754,0
1649256972,0
299117070,0
456174096,1
169106520,0
1352935956,0
407448086,0
231005273,1
597142041,0
249440794,0
1316235804,1
2497731674,0
264712624,0
2311858723,1
1482566184,0
302363058,0
447785519,0
1306077745,0
531343922,0
962916787,0
289057332,1
202844726,1
38541154,0
2976229944,1
2788338236,0
535865919,1
1064115296,1
243477058,0
170502724,1
21342791,0
1644492685,0
15608394,1
2935630413,0
203205199,0
2457905744,1
764193361,0
418982484,1
15411797,1
2317560406,1
113224281,0
553888347,1
1491348061,1
387983968,0
2294000225,1
392343995,0
618539620,1
18734182,1
1327344234,1
454220903,0
2438670957,0
61287022,1
582134384,1
729239893,0
61878718,1
20785786,1
21342843,1
240396924,1
252750461,1
226011777,1
826518146,0
614574723,0
313993860,1
262941317,0
2147560070,0
2261133959,1
39591020,0
92940938,1
128442739,0
1442861670,0
203532943,0
75967120,0
445237016,1
400273792,0
2861071076,0
2561288854,0
2903222936,1
975991236,0
46672538,0
127458415,0
27568796,0
983804574,1
1475717791,0
569748128,1
403057313,0
552151714,0
156576419,1
308673423,0
210512551,1
26003228,0
342783672,0
2721327787,0
81013422,0
1009101488,0
981052081,0
32644211,0
58731188,0
95930142,0
196172916,1
382315197,1
147738234,0
457091776,0
473586127,0
124857026,1
595085248,0
1187322998,1
2979539654,0
470919880,1
18000585,1
2429561546,1
37464779,0
2600060762,0
2989796045,0
205433551,1
2398694096,1
174762705,0
20654802,0
1074670291,0
1274292948,1
88910549,0
48605910,1
1059269335,0
29174489,1
2275748570,1
21310171,1
19278556,1
587049694,1
2916231903,0
592095968,0
457124577,0
878193379,1
288434916,1
123382503,1
22731900,0
2273487594,0
2291739374,0
69140914,0
758229745,0
156510962,0
1963698932,0
394668789,1
1456286455,1
243772152,0
2957685204,0
20517986,0
422128384,0
24095489,0
14101250,1
269126224,0
336964356,0
486186113,0
2916803590,0
291777289,1
15772426,1
177134723,0
2901417090,0
21637902,1
2155169581,0
7121682,1
554216211,1
468724503,0
87010073,1
2175380250,1
2760289051,0
2238569605,1
2901804848,0
1373186851,0
39922468,0
207653,0
1653647731,0
341989993,0
98544424,1
314125097,1
2426972971,0
44280620,1
46450482,1
22883120,1
216279857,0
807742261,0
846179126,0
1618648201,0
763671007,1
21310269,1
796961598,1
373081909,0
2989370176,0
855812930,0
82488132,0
260582213,0
20523846,1
27142983,1
46902088,1
22391626,0
98649911,0
598518606,0
2320018255,1
1678748496,1
16140088,0
221162323,1
2464384825,0
310543626,0
1333209948,1
1283369821,0
524004190,1
2567958629,0
1876962144,0
2592811873,0
109161314,1
577416035,1
217656164,0
1621896042,0
